sample_id,dataset,label,original_sample_id,split
medhallu_8844::factual,medhallu,0,medhallu_8844,train
medhallu_8845::hallucinated,medhallu,1,medhallu_8845,train
medhallu_8845::factual,medhallu,0,medhallu_8845,train
medhallu_8846::hallucinated,medhallu,1,medhallu_8846,dev
medhallu_8846::factual,medhallu,0,medhallu_8846,dev
medhallu_8847::hallucinated,medhallu,1,medhallu_8847,train
medhallu_8847::factual,medhallu,0,medhallu_8847,train
medhallu_8848::hallucinated,medhallu,1,medhallu_8848,train
medhallu_8848::factual,medhallu,0,medhallu_8848,train
medhallu_8849::hallucinated,medhallu,1,medhallu_8849,train
medhallu_8849::factual,medhallu,0,medhallu_8849,train
medhallu_885::hallucinated,medhallu,1,medhallu_885,test
medhallu_885::factual,medhallu,0,medhallu_885,test
medhallu_8850::hallucinated,medhallu,1,medhallu_8850,dev
medhallu_8850::factual,medhallu,0,medhallu_8850,dev
medhallu_8851::hallucinated,medhallu,1,medhallu_8851,dev
medhallu_8851::factual,medhallu,0,medhallu_8851,dev
medhallu_8852::hallucinated,medhallu,1,medhallu_8852,test
medhallu_8852::factual,medhallu,0,medhallu_8852,test
medhallu_8853::hallucinated,medhallu,1,medhallu_8853,train
medhallu_8853::factual,medhallu,0,medhallu_8853,train
medhallu_8854::hallucinated,medhallu,1,medhallu_8854,train
medhallu_8854::factual,medhallu,0,medhallu_8854,train
medhallu_8855::hallucinated,medhallu,1,medhallu_8855,train
medhallu_8855::factual,medhallu,0,medhallu_8855,train
medhallu_8856::hallucinated,medhallu,1,medhallu_8856,dev
medhallu_8856::factual,medhallu,0,medhallu_8856,dev
medhallu_8857::hallucinated,medhallu,1,medhallu_8857,test
medhallu_8857::factual,medhallu,0,medhallu_8857,test
medhallu_8858::hallucinated,medhallu,1,medhallu_8858,dev
medhallu_8858::factual,medhallu,0,medhallu_8858,dev
medhallu_8859::hallucinated,medhallu,1,medhallu_8859,train
medhallu_8859::factual,medhallu,0,medhallu_8859,train
medhallu_886::hallucinated,medhallu,1,medhallu_886,dev
medhallu_886::factual,medhallu,0,medhallu_886,dev
medhallu_8860::hallucinated,medhallu,1,medhallu_8860,train
medhallu_8860::factual,medhallu,0,medhallu_8860,train
medhallu_8861::hallucinated,medhallu,1,medhallu_8861,dev
medhallu_8861::factual,medhallu,0,medhallu_8861,dev
medhallu_8862::hallucinated,medhallu,1,medhallu_8862,train
medhallu_8862::factual,medhallu,0,medhallu_8862,train
medhallu_8863::hallucinated,medhallu,1,medhallu_8863,train
medhallu_8863::factual,medhallu,0,medhallu_8863,train
medhallu_8864::hallucinated,medhallu,1,medhallu_8864,dev
medhallu_8864::factual,medhallu,0,medhallu_8864,dev
medhallu_8865::hallucinated,medhallu,1,medhallu_8865,train
medhallu_8865::factual,medhallu,0,medhallu_8865,train
medhallu_8866::hallucinated,medhallu,1,medhallu_8866,train
medhallu_8866::factual,medhallu,0,medhallu_8866,train
medhallu_8867::hallucinated,medhallu,1,medhallu_8867,dev
medhallu_8867::factual,medhallu,0,medhallu_8867,dev
medhallu_8868::hallucinated,medhallu,1,medhallu_8868,train
medhallu_8868::factual,medhallu,0,medhallu_8868,train
medhallu_8869::hallucinated,medhallu,1,medhallu_8869,dev
medhallu_8869::factual,medhallu,0,medhallu_8869,dev
medhallu_887::hallucinated,medhallu,1,medhallu_887,train
medhallu_887::factual,medhallu,0,medhallu_887,train
medhallu_8870::hallucinated,medhallu,1,medhallu_8870,test
medhallu_8870::factual,medhallu,0,medhallu_8870,test
medhallu_8871::hallucinated,medhallu,1,medhallu_8871,train
medhallu_8871::factual,medhallu,0,medhallu_8871,train
medhallu_8872::hallucinated,medhallu,1,medhallu_8872,train
medhallu_8872::factual,medhallu,0,medhallu_8872,train
medhallu_8873::hallucinated,medhallu,1,medhallu_8873,dev
medhallu_8873::factual,medhallu,0,medhallu_8873,dev
medhallu_8874::hallucinated,medhallu,1,medhallu_8874,dev
medhallu_8874::factual,medhallu,0,medhallu_8874,dev
medhallu_8875::hallucinated,medhallu,1,medhallu_8875,train
medhallu_8875::factual,medhallu,0,medhallu_8875,train
medhallu_8876::hallucinated,medhallu,1,medhallu_8876,dev
medhallu_8876::factual,medhallu,0,medhallu_8876,dev
medhallu_8877::hallucinated,medhallu,1,medhallu_8877,test
medhallu_8877::factual,medhallu,0,medhallu_8877,test
medhallu_8878::hallucinated,medhallu,1,medhallu_8878,train
medhallu_8878::factual,medhallu,0,medhallu_8878,train
medhallu_8879::hallucinated,medhallu,1,medhallu_8879,train
medhallu_8879::factual,medhallu,0,medhallu_8879,train
medhallu_888::hallucinated,medhallu,1,medhallu_888,test
medhallu_888::factual,medhallu,0,medhallu_888,test
medhallu_8880::hallucinated,medhallu,1,medhallu_8880,train
medhallu_8880::factual,medhallu,0,medhallu_8880,train
medhallu_8881::hallucinated,medhallu,1,medhallu_8881,dev
medhallu_8881::factual,medhallu,0,medhallu_8881,dev
medhallu_8882::hallucinated,medhallu,1,medhallu_8882,test
medhallu_8882::factual,medhallu,0,medhallu_8882,test
medhallu_8883::hallucinated,medhallu,1,medhallu_8883,train
medhallu_8883::factual,medhallu,0,medhallu_8883,train
medhallu_8884::hallucinated,medhallu,1,medhallu_8884,train
medhallu_8884::factual,medhallu,0,medhallu_8884,train
medhallu_8885::hallucinated,medhallu,1,medhallu_8885,train
medhallu_8885::factual,medhallu,0,medhallu_8885,train
medhallu_8886::hallucinated,medhallu,1,medhallu_8886,dev
medhallu_8886::factual,medhallu,0,medhallu_8886,dev
medhallu_8887::hallucinated,medhallu,1,medhallu_8887,test
medhallu_8887::factual,medhallu,0,medhallu_8887,test
medhallu_8888::hallucinated,medhallu,1,medhallu_8888,train
medhallu_8888::factual,medhallu,0,medhallu_8888,train
medhallu_8889::hallucinated,medhallu,1,medhallu_8889,dev
medhallu_8889::factual,medhallu,0,medhallu_8889,dev
medhallu_889::hallucinated,medhallu,1,medhallu_889,dev
medhallu_889::factual,medhallu,0,medhallu_889,dev
medhallu_8890::hallucinated,medhallu,1,medhallu_8890,train
medhallu_8890::factual,medhallu,0,medhallu_8890,train
medhallu_8891::hallucinated,medhallu,1,medhallu_8891,train
medhallu_8891::factual,medhallu,0,medhallu_8891,train
medhallu_8892::hallucinated,medhallu,1,medhallu_8892,train
medhallu_8892::factual,medhallu,0,medhallu_8892,train
medhallu_8893::hallucinated,medhallu,1,medhallu_8893,test
medhallu_8893::factual,medhallu,0,medhallu_8893,test
medhallu_8894::hallucinated,medhallu,1,medhallu_8894,train
medhallu_8894::factual,medhallu,0,medhallu_8894,train
medhallu_8895::hallucinated,medhallu,1,medhallu_8895,dev
medhallu_8895::factual,medhallu,0,medhallu_8895,dev
medhallu_8896::hallucinated,medhallu,1,medhallu_8896,train
medhallu_8896::factual,medhallu,0,medhallu_8896,train
medhallu_8897::hallucinated,medhallu,1,medhallu_8897,test
medhallu_8897::factual,medhallu,0,medhallu_8897,test
medhallu_8898::hallucinated,medhallu,1,medhallu_8898,test
medhallu_8898::factual,medhallu,0,medhallu_8898,test
medhallu_8899::hallucinated,medhallu,1,medhallu_8899,dev
medhallu_8899::factual,medhallu,0,medhallu_8899,dev
medhallu_89::hallucinated,medhallu,1,medhallu_89,train
medhallu_89::factual,medhallu,0,medhallu_89,train
medhallu_890::hallucinated,medhallu,1,medhallu_890,test
medhallu_890::factual,medhallu,0,medhallu_890,test
medhallu_8900::hallucinated,medhallu,1,medhallu_8900,train
medhallu_8900::factual,medhallu,0,medhallu_8900,train
medhallu_8901::hallucinated,medhallu,1,medhallu_8901,test
medhallu_8901::factual,medhallu,0,medhallu_8901,test
medhallu_8902::hallucinated,medhallu,1,medhallu_8902,train
medhallu_8902::factual,medhallu,0,medhallu_8902,train
medhallu_8903::hallucinated,medhallu,1,medhallu_8903,test
medhallu_8903::factual,medhallu,0,medhallu_8903,test
medhallu_8904::hallucinated,medhallu,1,medhallu_8904,train
medhallu_8904::factual,medhallu,0,medhallu_8904,train
medhallu_8905::hallucinated,medhallu,1,medhallu_8905,train
medhallu_8905::factual,medhallu,0,medhallu_8905,train
medhallu_8906::hallucinated,medhallu,1,medhallu_8906,train
medhallu_8906::factual,medhallu,0,medhallu_8906,train
medhallu_8907::hallucinated,medhallu,1,medhallu_8907,dev
medhallu_8907::factual,medhallu,0,medhallu_8907,dev
medhallu_8908::hallucinated,medhallu,1,medhallu_8908,dev
medhallu_8908::factual,medhallu,0,medhallu_8908,dev
medhallu_8909::hallucinated,medhallu,1,medhallu_8909,test
medhallu_8909::factual,medhallu,0,medhallu_8909,test
medhallu_891::hallucinated,medhallu,1,medhallu_891,train
medhallu_891::factual,medhallu,0,medhallu_891,train
medhallu_8910::hallucinated,medhallu,1,medhallu_8910,dev
medhallu_8910::factual,medhallu,0,medhallu_8910,dev
medhallu_8911::hallucinated,medhallu,1,medhallu_8911,test
medhallu_8911::factual,medhallu,0,medhallu_8911,test
medhallu_8912::hallucinated,medhallu,1,medhallu_8912,train
medhallu_8912::factual,medhallu,0,medhallu_8912,train
medhallu_8913::hallucinated,medhallu,1,medhallu_8913,test
medhallu_8913::factual,medhallu,0,medhallu_8913,test
medhallu_8914::hallucinated,medhallu,1,medhallu_8914,dev
medhallu_8914::factual,medhallu,0,medhallu_8914,dev
medhallu_8915::hallucinated,medhallu,1,medhallu_8915,test
medhallu_8915::factual,medhallu,0,medhallu_8915,test
medhallu_8916::hallucinated,medhallu,1,medhallu_8916,train
medhallu_8916::factual,medhallu,0,medhallu_8916,train
medhallu_8917::hallucinated,medhallu,1,medhallu_8917,train
medhallu_8917::factual,medhallu,0,medhallu_8917,train
medhallu_8918::hallucinated,medhallu,1,medhallu_8918,dev
medhallu_8918::factual,medhallu,0,medhallu_8918,dev
medhallu_8919::hallucinated,medhallu,1,medhallu_8919,train
medhallu_8919::factual,medhallu,0,medhallu_8919,train
medhallu_892::hallucinated,medhallu,1,medhallu_892,dev
medhallu_892::factual,medhallu,0,medhallu_892,dev
medhallu_8920::hallucinated,medhallu,1,medhallu_8920,test
medhallu_8920::factual,medhallu,0,medhallu_8920,test
medhallu_8921::hallucinated,medhallu,1,medhallu_8921,train
medhallu_8921::factual,medhallu,0,medhallu_8921,train
medhallu_8922::hallucinated,medhallu,1,medhallu_8922,test
medhallu_8922::factual,medhallu,0,medhallu_8922,test
medhallu_8923::hallucinated,medhallu,1,medhallu_8923,train
medhallu_8923::factual,medhallu,0,medhallu_8923,train
medhallu_8924::hallucinated,medhallu,1,medhallu_8924,test
medhallu_8924::factual,medhallu,0,medhallu_8924,test
medhallu_8925::hallucinated,medhallu,1,medhallu_8925,test
medhallu_8925::factual,medhallu,0,medhallu_8925,test
medhallu_8926::hallucinated,medhallu,1,medhallu_8926,test
medhallu_8926::factual,medhallu,0,medhallu_8926,test
medhallu_8927::hallucinated,medhallu,1,medhallu_8927,train
medhallu_8927::factual,medhallu,0,medhallu_8927,train
medhallu_8928::hallucinated,medhallu,1,medhallu_8928,test
medhallu_8928::factual,medhallu,0,medhallu_8928,test
medhallu_8929::hallucinated,medhallu,1,medhallu_8929,train
medhallu_8929::factual,medhallu,0,medhallu_8929,train
medhallu_893::hallucinated,medhallu,1,medhallu_893,dev
medhallu_893::factual,medhallu,0,medhallu_893,dev
medhallu_8930::hallucinated,medhallu,1,medhallu_8930,test
medhallu_8930::factual,medhallu,0,medhallu_8930,test
medhallu_8931::hallucinated,medhallu,1,medhallu_8931,test
medhallu_8931::factual,medhallu,0,medhallu_8931,test
medhallu_8932::hallucinated,medhallu,1,medhallu_8932,train
medhallu_8932::factual,medhallu,0,medhallu_8932,train
medhallu_8933::hallucinated,medhallu,1,medhallu_8933,train
medhallu_8933::factual,medhallu,0,medhallu_8933,train
medhallu_8934::hallucinated,medhallu,1,medhallu_8934,dev
medhallu_8934::factual,medhallu,0,medhallu_8934,dev
medhallu_8935::hallucinated,medhallu,1,medhallu_8935,train
medhallu_8935::factual,medhallu,0,medhallu_8935,train
medhallu_8936::hallucinated,medhallu,1,medhallu_8936,train
medhallu_8936::factual,medhallu,0,medhallu_8936,train
medhallu_8937::hallucinated,medhallu,1,medhallu_8937,test
medhallu_8937::factual,medhallu,0,medhallu_8937,test
medhallu_8938::hallucinated,medhallu,1,medhallu_8938,train
medhallu_8938::factual,medhallu,0,medhallu_8938,train
medhallu_8939::hallucinated,medhallu,1,medhallu_8939,train
medhallu_8939::factual,medhallu,0,medhallu_8939,train
medhallu_894::hallucinated,medhallu,1,medhallu_894,train
medhallu_894::factual,medhallu,0,medhallu_894,train
medhallu_8940::hallucinated,medhallu,1,medhallu_8940,train
medhallu_8940::factual,medhallu,0,medhallu_8940,train
medhallu_8941::hallucinated,medhallu,1,medhallu_8941,train
medhallu_8941::factual,medhallu,0,medhallu_8941,train
medhallu_8942::hallucinated,medhallu,1,medhallu_8942,test
medhallu_8942::factual,medhallu,0,medhallu_8942,test
medhallu_8943::hallucinated,medhallu,1,medhallu_8943,train
medhallu_8943::factual,medhallu,0,medhallu_8943,train
medhallu_8944::hallucinated,medhallu,1,medhallu_8944,train
medhallu_8944::factual,medhallu,0,medhallu_8944,train
medhallu_8945::hallucinated,medhallu,1,medhallu_8945,train
medhallu_8945::factual,medhallu,0,medhallu_8945,train
medhallu_8946::hallucinated,medhallu,1,medhallu_8946,train
medhallu_8946::factual,medhallu,0,medhallu_8946,train
medhallu_8947::hallucinated,medhallu,1,medhallu_8947,dev
medhallu_8947::factual,medhallu,0,medhallu_8947,dev
medhallu_8948::hallucinated,medhallu,1,medhallu_8948,train
medhallu_8948::factual,medhallu,0,medhallu_8948,train
medhallu_8949::hallucinated,medhallu,1,medhallu_8949,train
medhallu_8949::factual,medhallu,0,medhallu_8949,train
medhallu_895::hallucinated,medhallu,1,medhallu_895,dev
medhallu_895::factual,medhallu,0,medhallu_895,dev
medhallu_8950::hallucinated,medhallu,1,medhallu_8950,train
medhallu_8950::factual,medhallu,0,medhallu_8950,train
medhallu_8951::hallucinated,medhallu,1,medhallu_8951,train
medhallu_8951::factual,medhallu,0,medhallu_8951,train
medhallu_8952::hallucinated,medhallu,1,medhallu_8952,dev
medhallu_8952::factual,medhallu,0,medhallu_8952,dev
medhallu_8953::hallucinated,medhallu,1,medhallu_8953,test
medhallu_8953::factual,medhallu,0,medhallu_8953,test
medhallu_8954::hallucinated,medhallu,1,medhallu_8954,train
medhallu_8954::factual,medhallu,0,medhallu_8954,train
medhallu_8955::hallucinated,medhallu,1,medhallu_8955,train
medhallu_8955::factual,medhallu,0,medhallu_8955,train
medhallu_8956::hallucinated,medhallu,1,medhallu_8956,dev
medhallu_8956::factual,medhallu,0,medhallu_8956,dev
medhallu_8957::hallucinated,medhallu,1,medhallu_8957,dev
medhallu_8957::factual,medhallu,0,medhallu_8957,dev
medhallu_8958::hallucinated,medhallu,1,medhallu_8958,train
medhallu_8958::factual,medhallu,0,medhallu_8958,train
medhallu_8959::hallucinated,medhallu,1,medhallu_8959,train
medhallu_8959::factual,medhallu,0,medhallu_8959,train
medhallu_896::hallucinated,medhallu,1,medhallu_896,train
medhallu_896::factual,medhallu,0,medhallu_896,train
medhallu_8960::hallucinated,medhallu,1,medhallu_8960,train
medhallu_8960::factual,medhallu,0,medhallu_8960,train
medhallu_8961::hallucinated,medhallu,1,medhallu_8961,dev
medhallu_8961::factual,medhallu,0,medhallu_8961,dev
medhallu_8962::hallucinated,medhallu,1,medhallu_8962,dev
medhallu_8962::factual,medhallu,0,medhallu_8962,dev
medhallu_8963::hallucinated,medhallu,1,medhallu_8963,dev
medhallu_8963::factual,medhallu,0,medhallu_8963,dev
medhallu_8964::hallucinated,medhallu,1,medhallu_8964,train
medhallu_8964::factual,medhallu,0,medhallu_8964,train
medhallu_8965::hallucinated,medhallu,1,medhallu_8965,test
medhallu_8965::factual,medhallu,0,medhallu_8965,test
medhallu_8966::hallucinated,medhallu,1,medhallu_8966,dev
medhallu_8966::factual,medhallu,0,medhallu_8966,dev
medhallu_8967::hallucinated,medhallu,1,medhallu_8967,train
medhallu_8967::factual,medhallu,0,medhallu_8967,train
medhallu_8968::hallucinated,medhallu,1,medhallu_8968,train
medhallu_8968::factual,medhallu,0,medhallu_8968,train
medhallu_8969::hallucinated,medhallu,1,medhallu_8969,test
medhallu_8969::factual,medhallu,0,medhallu_8969,test
medhallu_897::hallucinated,medhallu,1,medhallu_897,train
medhallu_897::factual,medhallu,0,medhallu_897,train
medhallu_8970::hallucinated,medhallu,1,medhallu_8970,dev
medhallu_8970::factual,medhallu,0,medhallu_8970,dev
medhallu_8971::hallucinated,medhallu,1,medhallu_8971,train
medhallu_8971::factual,medhallu,0,medhallu_8971,train
medhallu_8972::hallucinated,medhallu,1,medhallu_8972,dev
medhallu_8972::factual,medhallu,0,medhallu_8972,dev
medhallu_8973::hallucinated,medhallu,1,medhallu_8973,dev
medhallu_8973::factual,medhallu,0,medhallu_8973,dev
medhallu_8974::hallucinated,medhallu,1,medhallu_8974,train
medhallu_8974::factual,medhallu,0,medhallu_8974,train
medhallu_8975::hallucinated,medhallu,1,medhallu_8975,train
medhallu_8975::factual,medhallu,0,medhallu_8975,train
medhallu_8976::hallucinated,medhallu,1,medhallu_8976,train
medhallu_8976::factual,medhallu,0,medhallu_8976,train
medhallu_8977::hallucinated,medhallu,1,medhallu_8977,dev
medhallu_8977::factual,medhallu,0,medhallu_8977,dev
medhallu_8978::hallucinated,medhallu,1,medhallu_8978,train
medhallu_8978::factual,medhallu,0,medhallu_8978,train
medhallu_8979::hallucinated,medhallu,1,medhallu_8979,dev
medhallu_8979::factual,medhallu,0,medhallu_8979,dev
medhallu_898::hallucinated,medhallu,1,medhallu_898,dev
medhallu_898::factual,medhallu,0,medhallu_898,dev
medhallu_8980::hallucinated,medhallu,1,medhallu_8980,train
medhallu_8980::factual,medhallu,0,medhallu_8980,train
medhallu_8981::hallucinated,medhallu,1,medhallu_8981,test
medhallu_8981::factual,medhallu,0,medhallu_8981,test
medhallu_8982::hallucinated,medhallu,1,medhallu_8982,test
medhallu_8982::factual,medhallu,0,medhallu_8982,test
medhallu_8983::hallucinated,medhallu,1,medhallu_8983,train
medhallu_8983::factual,medhallu,0,medhallu_8983,train
medhallu_8984::hallucinated,medhallu,1,medhallu_8984,train
medhallu_8984::factual,medhallu,0,medhallu_8984,train
medhallu_8985::hallucinated,medhallu,1,medhallu_8985,test
medhallu_8985::factual,medhallu,0,medhallu_8985,test
medhallu_8986::hallucinated,medhallu,1,medhallu_8986,train
medhallu_8986::factual,medhallu,0,medhallu_8986,train
medhallu_8987::hallucinated,medhallu,1,medhallu_8987,train
medhallu_8987::factual,medhallu,0,medhallu_8987,train
medhallu_8988::hallucinated,medhallu,1,medhallu_8988,dev
medhallu_8988::factual,medhallu,0,medhallu_8988,dev
medhallu_8989::hallucinated,medhallu,1,medhallu_8989,train
medhallu_8989::factual,medhallu,0,medhallu_8989,train
medhallu_899::hallucinated,medhallu,1,medhallu_899,train
medhallu_899::factual,medhallu,0,medhallu_899,train
medhallu_8990::hallucinated,medhallu,1,medhallu_8990,train
medhallu_8990::factual,medhallu,0,medhallu_8990,train
medhallu_8991::hallucinated,medhallu,1,medhallu_8991,train
medhallu_8991::factual,medhallu,0,medhallu_8991,train
medhallu_8992::hallucinated,medhallu,1,medhallu_8992,dev
medhallu_8992::factual,medhallu,0,medhallu_8992,dev
medhallu_8993::hallucinated,medhallu,1,medhallu_8993,test
medhallu_8993::factual,medhallu,0,medhallu_8993,test
medhallu_8994::hallucinated,medhallu,1,medhallu_8994,dev
medhallu_8994::factual,medhallu,0,medhallu_8994,dev
medhallu_8995::hallucinated,medhallu,1,medhallu_8995,train
medhallu_8995::factual,medhallu,0,medhallu_8995,train
medhallu_8996::hallucinated,medhallu,1,medhallu_8996,dev
medhallu_8996::factual,medhallu,0,medhallu_8996,dev
